,datetime,t1,t2,hum,dew,pressure,icon,wind_dir_deg,wind_speed,other
5035,2015-04-17 12:20:00,13,13,44,1,1021.0,1,70,31, 
5036,2015-04-17 12:50:00,13,13,47,2,1021.0,1,90,28, 
5037,2015-04-17 13:20:00,13,13,47,2,1021.0,1,60,30, 
5038,2015-04-17 13:50:00,13,13,44,1,1021.0,2,60,26, Few Clouds at 1500m  
5039,2015-04-17 14:20:00,13,13,44,1,1022.0,1,70,31, 
5040,2015-04-17 14:50:00,13,13,41,0,1022.0,1,70,30, 
5041,2015-04-17 15:20:00,13,13,44,1,1022.0,1,90,30, 
5042,2015-04-17 15:50:00,13,13,47,2,1022.0,1,80,28, 
5043,2015-04-17 16:20:00,13,13,47,2,1022.0,1,80,28, 
5044,2015-04-17 16:50:00,13,13,51,3,1022.0,1,90,26, 
5045,2015-04-17 17:20:00,12,12,58,4,1022.0,1,80,26, 
5046,2015-04-17 17:50:00,12,12,58,4,1022.0,1,80,26, 
5047,2015-04-17 18:20:00,11,11,72,6,1023.0,1,80,22, 
5048,2015-04-17 18:50:00,11,11,67,5,1023.0,2,80,26, Few Clouds at 640m  
5049,2015-04-17 19:20:00,11,11,67,5,1023.0,1,70,24, 
5050,2015-04-17 19:50:00,10,7,71,5,1024.0,1,70,20, 
5051,2015-04-17 20:20:00,10,7,67,4,1024.0,1,80,20, 
5052,2015-04-17 20:50:00,10,8,71,5,1024.0,2,70,19, Scattered Clouds at 730m  
5053,2015-04-17 21:20:00,10,7,71,5,1025.0,2,80,20, Few Clouds at 790m  
5054,2015-04-17 21:50:00,9,6,76,5,1025.0,1,70,20, 
5055,2015-04-17 22:20:00,9,6,71,4,1025.0,1,70,19, 
5056,2015-04-17 22:50:00,9,6,71,4,1026.0,2,60,19, Scattered Clouds at 670m  
5057,2015-04-17 23:20:00,8,5,71,3,1026.0,2,50,20, Scattered Clouds at 730m  
5058,2015-04-17 23:50:00,8,5,76,4,1026.0,3,60,19, Broken Clouds at 670m  
5059,2015-04-18 00:20:00,8,5,71,3,1026.0,3,50,20, Broken Clouds at 610m  
5060,2015-04-18 00:50:00,8,5,71,3,1027.0,2,60,22, Few Clouds at 670m  
5061,2015-04-18 01:20:00,7,4,76,3,1027.0,3,70,20, Broken Clouds at 550m  
5062,2015-04-18 01:50:00,7,3,71,2,1027.0,4,70,24, Cloudy at 670m  
5063,2015-04-18 02:20:00,7,4,71,2,1027.0,3,60,19, Broken Clouds at 670m  
5064,2015-04-18 02:50:00,7,4,76,3,1027.0,3,50,17, Broken Clouds at 670m  
5065,2015-04-18 03:20:00,7,4,76,3,1027.0,3,40,15," Few Clouds at 550m, Broken Clouds at 730m  "
5066,2015-04-18 03:50:00,7,4,76,3,1027.0,3,40,15, Broken Clouds at 550m  
5067,2015-04-18 04:20:00,7,4,76,3,1027.0,3,40,17," Scattered Clouds at 430m, Broken Clouds at 610m  "
5068,2015-04-18 04:50:00,6,4,81,3,1027.0,3,40,11, Broken Clouds at 370m  
5069,2015-04-18 05:20:00,6,4,81,3,1027.0,2,30,11, Scattered Clouds at 370m  
5070,2015-04-18 05:50:00,5,2,87,3,1027.0,1,30,11, 
5071,2015-04-18 06:20:00,5,4,87,3,1028.0,2,10,6, Scattered Clouds at 300m  
5072,2015-04-18 06:50:00,6,4,87,4,1028.0,3,30,7, Broken Clouds at 270m  
5073,2015-04-18 07:50:00,7,5,81,4,1028.0,2,50,13, Few Clouds at 370m  
5074,2015-04-18 08:20:00,8,4,76,4,1028.0,2,70,24, Few Clouds at 370m  
5075,2015-04-18 08:50:00,9,6,76,5,1028.0,2,70,20, Few Clouds at 430m  
5076,2015-04-18 09:20:00,9,5,71,4,1028.0,2,80,28, Scattered Clouds at 550m  
5077,2015-04-18 09:50:00,10,7,71,5,1029.0,2,80,26, Scattered Clouds at 550m  
5078,2015-04-18 10:50:00,11,11,62,4,1029.0,2,80,28, Few Clouds at 910m  
5079,2015-04-18 11:20:00,12,12,58,4,1028.0,2,90,28, Few Clouds at 820m  
5080,2015-04-18 11:50:00,12,12,58,4,1028.0,2,70,30, Few Clouds at 880m  
5081,2015-04-18 12:20:00,12,12,58,4,1029.0,2,80,30, Few Clouds at 910m  
5082,2015-04-18 12:50:00,13,13,51,3,1028.0,2,70,31, Few Clouds at 980m  
5083,2015-04-18 13:20:00,13,13,51,3,1028.0,2,80,31, Few Clouds at 1100m  
5084,2015-04-18 13:50:00,13,13,51,3,1028.0,2,80,30, Few Clouds at 1200m  
5085,2015-04-18 14:20:00,13,13,47,2,1028.0,1,90,35, 
5086,2015-04-18 14:50:00,13,13,44,1,1028.0,1,70,33, 
5087,2015-04-18 15:20:00,13,13,51,3,1027.0,2,80,30, Few Clouds at 1200m  
5088,2015-04-18 15:50:00,13,13,44,1,1027.0,2,70,33, Few Clouds at 1200m  
5089,2015-04-18 16:20:00,13,13,41,0,1027.0,1,80,31, 
5090,2015-04-18 16:50:00,13,13,41,0,1027.0,1,80,31, 
5091,2015-04-18 17:20:00,13,13,41,0,1027.0,1,80,28, 
5092,2015-04-18 17:50:00,13,13,47,2,1027.0,1,80,28, 
5093,2015-04-18 18:20:00,12,12,44,0,1027.0,1,70,30, 
5094,2015-04-18 18:50:00,12,12,44,0,1027.0,1,80,31, 
5095,2015-04-18 19:20:00,12,12,47,1,1027.0,1,80,28, 
5096,2015-04-18 19:50:00,11,11,54,2,1027.0,1,80,24, 
5097,2015-04-18 20:20:00,11,11,54,2,1027.0,1,60,20, 
5098,2015-04-18 20:50:00,11,11,50,1,1027.0,1,60,24, 
5099,2015-04-18 21:20:00,10,8,58,2,1027.0,1,60,17, 
5100,2015-04-18 21:50:00,9,6,66,3,1028.0,1,60,22, 
5101,2015-04-18 22:20:00,9,6,66,3,1028.0,1,60,17, 
5102,2015-04-18 22:50:00,8,5,71,3,1028.0,1,70,15, 
5103,2015-04-18 23:20:00,7,4,81,4,1028.0,2,70,19, Few Clouds at 490m  
5104,2015-04-18 23:50:00,7,5,81,4,1028.0,3,60,13, Broken Clouds at 430m  
5105,2015-04-19 00:20:00,7,5,81,4,1028.0,3,60,11, Broken Clouds at 430m  
5106,2015-04-19 00:50:00,7,5,81,4,1028.0,4,60,11, Cloudy at 430m  
5107,2015-04-19 01:20:00,6,4,81,3,1028.0,4,40,11, Cloudy at 430m  
5108,2015-04-19 01:50:00,6,3,81,3,1027.0,4,50,13, Cloudy at 490m  
5109,2015-04-19 02:20:00,6,4,81,3,1027.0,4,20,9, Cloudy at 550m  
5110,2015-04-19 02:50:00,5,3,87,3,1027.0,4,20,9, Cloudy at 550m  
5111,2015-04-19 03:20:00,5,2,81,2,1027.0,4,30,11, Cloudy at 610m  
5112,2015-04-19 03:50:00,5,2,81,2,1027.0,4,30,11, Cloudy at 610m  
5113,2015-04-19 04:20:00,5,2,81,2,1026.0,4,30,13, Cloudy at 610m  
5114,2015-04-19 04:50:00,5,2,81,2,1026.0,4,30,17, Cloudy at 610m  
5115,2015-04-19 05:20:00,5,3,76,1,1026.0,4,30,7, Cloudy at 610m  
5116,2015-04-19 05:50:00,5,3,81,2,1026.0,4,360,9, Cloudy at 610m  
5117,2015-04-19 06:20:00,5,2,76,1,1026.0,3,20,11, Broken Clouds at 670m  
5118,2015-04-19 06:50:00,6,4,76,2,1026.0,2,360,9, Few Clouds at 670m  
5119,2015-04-19 07:20:00,6,4,71,1,1026.0,3,10,11, Broken Clouds at 670m  
5120,2015-04-19 07:50:00,6,4,71,1,1026.0,3,20,9, Broken Clouds at 790m  
5121,2015-04-19 08:20:00,7,5,66,1,1025.0,3,30,11, Broken Clouds at 910m  
5122,2015-04-19 08:50:00,8,6,62,1,1025.0,3,20,11, Broken Clouds at 910m  
5123,2015-04-19 09:20:00,8,5,66,2,1025.0,4,30,15," Few Clouds at 730m, Cloudy at 910m  "
5124,2015-04-19 09:50:00,8,5,62,1,1025.0,3,40,17, Broken Clouds at 790m  
5125,2015-04-19 10:20:00,9,7,58,1,1025.0,4,30,13, Cloudy at 910m  
5126,2015-04-19 10:50:00,9,6,58,1,1025.0,4,50,19, Cloudy at 910m  
5127,2015-04-19 11:20:00,9,7,58,1,1024.0,4,60,13, Cloudy at 910m  
5128,2015-04-19 11:50:00,9,7,58,1,1024.0,4,20,13, Cloudy at 910m  
5129,2015-04-19 12:20:00,10,8,54,1,1024.0,3,60,13, Broken Clouds at 910m  
5130,2015-04-19 12:50:00,10,8,54,1,1024.0,3,50,11, Broken Clouds at 1100m  
5131,2015-04-19 13:20:00,10,8,54,1,1024.0,3,30,11, Broken Clouds at 1100m  
5132,2015-04-19 13:50:00,10,8,58,2,1024.0,3,20,17," Scattered Clouds at 1100m, Broken Clouds at 1400m  "
5133,2015-04-19 14:20:00,10,8,58,2,1023.0,3,10,15," Scattered Clouds at 1000m, Broken Clouds at 1300m  "
5134,2015-04-19 14:50:00,10,8,62,3,1023.0,3,20,15," Few Clouds at 850m, Broken Clouds at 1200m  "
5135,2015-04-19 15:20:00,10,8,62,3,1023.0,3,20,11, Broken Clouds at 1300m  
5136,2015-04-19 15:50:00,10,8,62,3,1023.0,3,20,11, Broken Clouds at 1500m  
5137,2015-04-19 16:20:00,11,11,62,4,1023.0,3,NaN,6," Few Clouds at 850m, Broken Clouds at 1300m  "
5138,2015-04-19 16:50:00,11,11,62,4,1023.0,2,10,9, Few Clouds at 980m  
5139,2015-04-19 17:20:00,11,11,62,4,1023.0,2,350,9, Few Clouds at 880m  
5140,2015-04-19 17:50:00,11,11,62,4,1022.0,2,10,13," Few Clouds at 880m, Scattered Clouds at 1500m  "
5141,2015-04-19 18:20:00,12,12,58,4,1023.0,2,50,13, Few Clouds at 910m  
5142,2015-04-19 18:50:00,12,12,58,4,1023.0,2,30,9, Few Clouds at 980m  
5143,2015-04-19 19:20:00,11,11,62,4,1023.0,2,60,11, Few Clouds at 980m  
5144,2015-04-19 19:50:00,11,11,62,4,1023.0,2,70,11, Few Clouds at 1000m  
5145,2015-04-19 20:20:00,11,11,62,4,1023.0,2,40,11, Few Clouds at 1000m  
5146,2015-04-19 20:50:00,11,11,62,4,1024.0,2,30,11, Few Clouds at 1200m  
5147,2015-04-19 21:20:00,10,8,67,4,1024.0,2,40,11, Few Clouds at 1400m  
5148,2015-04-19 21:50:00,10,9,67,4,1024.0,2,40,9," Few Clouds at 910m, Scattered Clouds at 1400m  "
5149,2015-04-19 22:20:00,10,8,67,4,1025.0,3,80,13, Broken Clouds at 1400m  
5150,2015-04-19 22:50:00,8,6,76,4,1025.0,3,80,13, Broken Clouds at 1400m  
5151,2015-04-19 23:20:00,9,7,71,4,1025.0,1,80,11, 
5152,2015-04-19 23:50:00,8,6,76,4,1026.0,1,100,9, 
5153,2015-04-20 00:20:00,8,7,76,4,1026.0,1,50,7, 
5154,2015-04-20 00:50:00,8,6,82,5,1026.0,1,70,13, 
5155,2015-04-20 01:20:00,8,7,82,5,1026.0,1,60,7, 
5156,2015-04-20 01:50:00,7,6,81,4,1026.0,1,30,6, 
5157,2015-04-20 02:20:00,7,6,81,4,1026.0,1,80,6, 
5158,2015-04-20 02:50:00,7,6,87,5,1026.0,1,60,7, 
5159,2015-04-20 03:20:00,6,6,87,4,1026.0,1,360,4, 
5160,2015-04-20 03:50:00,6,5,87,4,1026.0,1,NaN,6, 
5161,2015-04-20 04:20:00,6,5,87,4,1027.0,1,NaN,6, 
5162,2015-04-20 04:50:00,6,4,87,4,1027.0,1,40,7, 
5163,2015-04-20 05:20:00,5,3,93,4,1028.0,1,50,9, 
5164,2015-04-20 05:50:00,5,4,93,4,1028.0,1,20,6, 
5165,2015-04-20 06:20:00,5,5,87,3,1028.0,1,10,4, 
5166,2015-04-20 06:50:00,5,4,87,3,1028.0,1,30,6, 
5167,2015-04-20 07:20:00,6,4,81,3,1029.0,1,30,7, 
5168,2015-04-20 07:50:00,7,6,76,3,1029.0,1,NaN,6, 
5169,2015-04-20 08:20:00,8,6,76,4,1029.0,1,360,9, 
5170,2015-04-20 08:50:00,9,8,76,5,1029.0,1,40,7, 
5171,2015-04-20 09:20:00,11,11,67,5,1029.0,1,50,9, 
5172,2015-04-20 09:50:00,12,12,67,6,1029.0,1,20,7, 
5173,2015-04-20 10:20:00,13,13,59,5,1030.0,1,100,13, 
5174,2015-04-20 10:50:00,14,14,55,5,1030.0,1,90,19, 
5175,2015-04-20 11:20:00,15,15,51,5,1030.0,1,90,17, 
5176,2015-04-20 11:50:00,16,16,48,5,1030.0,1,90,22, 
5177,2015-04-20 12:20:00,16,16,48,5,1030.0,1,80,22, 
5178,2015-04-20 12:50:00,17,17,42,4,1030.0,1,80,24, 
5179,2015-04-20 13:20:00,17,17,42,4,1030.0,1,90,24, 
5180,2015-04-20 13:50:00,17,17,39,3,1030.0,1,100,22, 
5181,2015-04-20 14:20:00,17,17,39,3,1030.0,1,100,24, 
5182,2015-04-20 14:50:00,17,17,39,3,1030.0,1,90,22, 
5183,2015-04-20 15:20:00,17,17,39,3,1030.0,1,80,24, 
5184,2015-04-20 15:50:00,17,17,39,3,1030.0,1,90,20, 
5185,2015-04-20 16:20:00,17,17,42,4,1030.0,1,90,20, 
5186,2015-04-20 16:50:00,17,17,42,4,1030.0,1,90,24, 
5187,2015-04-20 17:20:00,16,16,42,3,1030.0,1,90,22, 
5188,2015-04-20 17:50:00,16,16,42,3,1030.0,1,90,24, 
5189,2015-04-20 18:20:00,15,15,45,3,1030.0,1,90,24, 
5190,2015-04-20 18:50:00,14,14,48,3,1031.0,1,90,24, 
5191,2015-04-20 19:20:00,13,13,51,3,1031.0,1,90,22, 
5192,2015-04-20 19:50:00,12,12,54,3,1031.0,1,90,20, 
5193,2015-04-20 20:20:00,11,11,58,3,1031.0,1,100,15, 
5194,2015-04-20 20:50:00,11,11,62,4,1032.0,1,90,13, 
5195,2015-04-20 21:20:00,11,11,62,4,1032.0,1,80,13, 
5196,2015-04-20 21:50:00,9,7,71,4,1032.0,1,90,11, 
5197,2015-04-20 22:20:00,9,7,71,4,1032.0,1,90,15, 
5198,2015-04-20 22:50:00,8,6,76,4,1033.0,1,90,11, 
5199,2015-04-20 23:20:00,8,6,76,4,1033.0,1,90,9, 
5200,2015-04-20 23:50:00,9,8,71,4,1033.0,1,NaN,6, 
5201,2015-04-21 00:20:00,9,8,66,3,1033.0,1,60,9, 
5202,2015-04-21 00:50:00,8,7,71,3,1033.0,1,30,6, 
5203,2015-04-21 01:20:00,8,7,71,3,1033.0,1,360,6, 
5204,2015-04-21 01:50:00,8,7,71,3,1033.0,1,40,7, 
5205,2015-04-21 02:20:00,7,6,71,2,1033.0,1,30,6, 
5206,2015-04-21 02:50:00,7,6,71,2,1033.0,1,30,6, 
5207,2015-04-21 03:20:00,6,5,76,2,1033.0,1,20,6, 
5208,2015-04-21 03:50:00,6,5,76,2,1033.0,1,NaN,6, 
5209,2015-04-21 04:20:00,6,6,76,2,1033.0,1,NaN,4, 
5210,2015-04-21 04:50:00,6,4,76,2,1033.0,1,60,7, 
5211,2015-04-21 05:20:00,6,5,76,2,1033.0,1,NaN,6, 
5212,2015-04-21 05:50:00,5,5,81,2,1033.0,1,360,4, 
5213,2015-04-21 06:20:00,6,6,76,2,1034.0,1,NaN,4, 
5214,2015-04-21 06:50:00,6,5,76,2,1034.0,1,330,6, 
5215,2015-04-21 07:20:00,7,6,71,2,1034.0,1,30,7, 
5216,2015-04-21 07:50:00,8,6,71,3,1034.0,1,30,9, 
5217,2015-04-21 08:20:00,9,8,66,3,1034.0,1,60,9, 
5218,2015-04-21 08:50:00,10,9,67,4,1034.0,1,60,9, 
5219,2015-04-21 09:20:00,12,12,58,4,1034.0,1,40,13, 
5220,2015-04-21 09:50:00,13,13,55,4,1035.0,1,60,13, 
5221,2015-04-21 10:20:00,13,13,51,3,1035.0,1,50,15, 
5222,2015-04-21 10:50:00,14,14,51,4,1035.0,1,40,11, 
5223,2015-04-21 11:20:00,15,15,45,3,1035.0,1,70,13, 
5224,2015-04-21 11:50:00,16,16,45,4,1035.0,1,50,11, 
5225,2015-04-21 12:20:00,16,16,42,3,1034.0,1,30,13, 
5226,2015-04-21 12:50:00,16,16,39,2,1034.0,1,70,13, 
5227,2015-04-21 13:20:00,16,16,36,1,1034.0,1,30,17, 
5228,2015-04-21 13:50:00,17,17,37,2,1034.0,1,60,17, 
5229,2015-04-21 14:20:00,17,17,39,3,1034.0,1,50,17, 
5230,2015-04-21 14:50:00,17,17,39,3,1034.0,1,20,19, 
5231,2015-04-21 15:20:00,17,17,39,3,1033.0,1,40,19, 
5232,2015-04-21 16:20:00,17,17,49,6,1033.0,1,100,22, 
5233,2015-04-21 16:50:00,16,16,52,6,1033.0,1,110,22, 
5234,2015-04-21 17:20:00,16,16,52,6,1033.0,1,110,19, 
5235,2015-04-21 17:50:00,15,15,55,6,1033.0,1,110,20, 
5236,2015-04-21 18:20:00,14,14,59,6,1033.0,1,100,20, 
5237,2015-04-21 18:50:00,13,13,63,6,1033.0,1,100,20, 
5238,2015-04-21 19:20:00,13,13,63,6,1033.0,1,100,19, 
5239,2015-04-21 19:50:00,12,12,67,6,1033.0,1,100,17, 
5240,2015-04-21 20:20:00,12,12,67,6,1034.0,1,100,17, 
5241,2015-04-21 20:50:00,12,12,63,5,1034.0,1,80,17, 
5242,2015-04-21 21:20:00,11,11,72,6,1034.0,1,70,15, 
5243,2015-04-21 21:50:00,11,11,72,6,1034.0,1,70,19, 
5244,2015-04-21 22:20:00,10,8,76,6,1034.0,1,80,19, 
5245,2015-04-21 22:50:00,10,8,76,6,1034.0,1,70,11, 
5246,2015-04-21 23:20:00,10,8,76,6,1034.0,1,60,13, 
5247,2015-04-21 23:50:00,10,8,71,5,1034.0,1,60,15, 
5248,2015-04-22 00:20:00,10,8,67,4,1034.0,1,60,13, 
5249,2015-04-22 00:50:00,9,7,71,4,1034.0,1,60,13, 
5250,2015-04-22 01:20:00,9,7,71,4,1033.0,1,60,11, 
5251,2015-04-22 01:50:00,9,8,71,4,1033.0,1,60,9, 
5252,2015-04-22 02:20:00,8,6,76,4,1033.0,1,60,11, 
5253,2015-04-22 02:50:00,8,7,76,4,1033.0,1,40,7, 
5254,2015-04-22 03:20:00,8,7,76,4,1033.0,1,20,6, 
5255,2015-04-22 03:50:00,7,6,81,4,1033.0,1,10,7, 
5256,2015-04-22 04:20:00,7,6,81,4,1033.0,1,20,6, 
5257,2015-04-22 04:50:00,6,5,87,4,1032.0,1,360,6, 
5258,2015-04-22 05:20:00,6,4,87,4,1032.0,1,350,7, 
5259,2015-04-22 05:50:00,6,5,87,4,1033.0,1,360,6, 
5260,2015-04-22 06:20:00,6,4,87,4,1033.0,1,20,7, 
5261,2015-04-22 06:50:00,6,4,87,4,1033.0,1,30,7, 
5262,2015-04-22 07:20:00,7,5,87,5,1033.0,1,50,9, 
5263,2015-04-22 07:50:00,8,6,82,5,1033.0,1,60,13, 
5264,2015-04-22 08:20:00,8,6,82,5,1033.0,1,50,13, 
5265,2015-04-22 08:50:00,9,7,71,4,1032.0,1,60,15, 
5266,2015-04-22 09:20:00,11,11,62,4,1032.0,1,60,17, 
5267,2015-04-22 09:50:00,11,11,62,4,1032.0,1,70,20, 
5268,2015-04-22 10:20:00,12,12,63,5,1032.0,2,80,22, Few Clouds at 910m  
5269,2015-04-22 10:50:00,13,13,63,6,1032.0,2,90,24, Few Clouds at 850m  
5270,2015-04-22 11:20:00,13,13,63,6,1032.0,2,90,26, Few Clouds at 850m  
5271,2015-04-22 11:50:00,13,13,63,6,1031.0,2,80,26, Scattered Clouds at 910m  
5272,2015-04-22 12:20:00,13,13,67,7,1031.0,3,70,24, Broken Clouds at 910m  
5273,2015-04-22 12:50:00,13,13,67,7,1031.0,3,90,30, Broken Clouds at 730m  
5274,2015-04-22 13:20:00,13,13,67,7,1031.0,3,90,28, Broken Clouds at 730m  
5275,2015-04-22 13:50:00,14,14,67,8,1030.0,3,100,26, Broken Clouds at 670m  
5276,2015-04-22 14:20:00,13,13,72,8,1030.0,3,100,24," Scattered Clouds at 550m, Broken Clouds at 730m  "
5277,2015-04-22 14:50:00,14,14,67,8,1029.0,2,90,24, Scattered Clouds at 670m  
5278,2015-04-22 15:20:00,14,14,67,8,1029.0,3,90,28," Scattered Clouds at 610m, Scattered Clouds at 790m, Broken Clouds at 1100m  "
5279,2015-04-22 15:50:00,14,14,59,6,1029.0,3,80,30," Few Clouds at 760m, Broken Clouds at 1200m  "
5280,2015-04-22 16:20:00,14,14,59,6,1028.0,3,80,26, Broken Clouds at 1100m  
5281,2015-04-22 16:50:00,14,14,59,6,1028.0,3,90,28, Broken Clouds at 910m  
5282,2015-04-22 17:20:00,14,14,59,6,1028.0,3,80,24, Broken Clouds at 1100m  
5283,2015-04-22 17:50:00,14,14,55,5,1027.0,3,90,22, Broken Clouds at 1100m  
5284,2015-04-22 18:20:00,13,13,59,5,1027.0,2,90,22, Scattered Clouds at 1100m  
5285,2015-04-22 18:50:00,13,13,59,5,1027.0,2,90,20, Scattered Clouds at 1100m  
5286,2015-04-22 19:20:00,13,13,59,5,1026.0,1,90,17, 
5287,2015-04-22 19:50:00,11,11,67,5,1026.0,1,110,20, 
5288,2015-04-22 20:20:00,11,11,72,6,1026.0,1,90,17, 
5289,2015-04-22 20:50:00,10,8,76,6,1026.0,1,90,13, 
5290,2015-04-22 21:20:00,10,8,76,6,1026.0,1,80,13, 
5291,2015-04-22 21:50:00,9,7,82,6,1026.0,1,80,11, 
5292,2015-04-22 22:20:00,9,7,87,7,1026.0,1,80,13, 
5293,2015-04-22 22:50:00,8,6,93,7,1026.0,2,100,13, Few Clouds at 180m  
5294,2015-04-22 23:20:00,9,6,87,7,1026.0,3,80,20, Broken Clouds at 150m  
5295,2015-04-22 23:50:00,9,7,94,8,1025.0,3,70,15," Scattered Clouds at 210m, Broken Clouds at 240m  "
5296,2015-04-23 00:20:00,9,6,87,7,1025.0,3,70,17, Broken Clouds at 210m  
5297,2015-04-23 00:50:00,9,6,87,7,1025.0,3,100,17," Scattered Clouds at 210m, Scattered Clouds at 240m, Broken Clouds at 300m  "
5298,2015-04-23 01:20:00,9,6,87,7,1025.0,4,90,17," Few Clouds at 240m, Cloudy at 300m  "
5299,2015-04-23 01:50:00,9,6,87,7,1024.0,3,70,17," Few Clouds at 240m, Broken Clouds at 300m  "
5300,2015-04-23 02:20:00,9,7,82,6,1024.0,4,70,15, Cloudy at 300m  
5301,2015-04-23 02:50:00,9,7,82,6,1024.0,4,70,15, Cloudy at 300m  
5302,2015-04-23 03:20:00,9,7,82,6,1023.0,4,80,13, Cloudy at 430m  
5303,2015-04-23 03:50:00,9,7,76,5,1023.0,4,90,15, Cloudy at 430m  
5304,2015-04-23 04:20:00,9,6,76,5,1023.0,4,90,17, Cloudy at 490m  
5305,2015-04-23 04:50:00,8,5,82,5,1023.0,4,90,19, Cloudy at 490m  
5306,2015-04-23 05:20:00,8,5,82,5,1023.0,4,70,17, Cloudy at 430m  
5307,2015-04-23 05:50:00,8,6,76,4,1023.0,3,60,13, Broken Clouds at 430m  
5308,2015-04-23 06:20:00,8,6,76,4,1022.0,3,70,13, Broken Clouds at 430m  
5309,2015-04-23 06:50:00,8,5,76,4,1022.0,3,70,15, Broken Clouds at 520m  
5310,2015-04-23 07:20:00,8,6,76,4,1022.0,3,60,11, Broken Clouds at 490m  
5311,2015-04-23 07:50:00,8,6,76,4,1022.0,3,50,11, Broken Clouds at 490m  
5312,2015-04-23 08:20:00,9,7,71,4,1022.0,3,50,11, Broken Clouds at 490m  
5313,2015-04-23 08:50:00,9,7,71,4,1022.0,3,70,11, Broken Clouds at 550m  
5314,2015-04-23 09:20:00,9,7,71,4,1022.0,3,90,11, Broken Clouds at 550m  
5315,2015-04-23 09:50:00,9,8,76,5,1022.0,3,70,9, Broken Clouds at 550m  
5316,2015-04-23 10:20:00,9,8,71,4,1022.0,3,100,9, Broken Clouds at 550m  
5317,2015-04-23 10:50:00,10,8,67,4,1021.0,3,70,11, Broken Clouds at 610m  
5318,2015-04-23 11:20:00,11,11,67,5,1021.0,3,70,11, Broken Clouds at 670m  
5319,2015-04-23 11:50:00,10,8,71,5,1021.0,2,70,13, Scattered Clouds at 730m  
5320,2015-04-23 12:20:00,11,11,62,4,1020.0,2,110,13, Few Clouds at 760m  
5321,2015-04-23 12:50:00,12,12,63,5,1020.0,2,90,13, Few Clouds at 760m  
5322,2015-04-23 13:20:00,13,13,59,5,1020.0,1,120,7, 
5323,2015-04-23 13:50:00,13,13,59,5,1019.0,1,90,9, 
5324,2015-04-23 14:20:00,14,14,55,5,1019.0,1,80,7, 
5325,2015-04-23 14:50:00,14,14,55,5,1019.0,1,80,9, 
5326,2015-04-23 15:20:00,14,14,55,5,1018.0,1,60,9, 
5327,2015-04-23 15:50:00,15,15,51,5,1018.0,1,80,13, 
5328,2015-04-23 16:20:00,15,15,51,5,1017.0,1,70,11, 
5329,2015-04-23 16:50:00,15,15,55,6,1017.0,1,90,13, 
5330,2015-04-23 17:20:00,15,15,55,6,1017.0,1,100,11, 
5331,2015-04-23 17:50:00,14,14,59,6,1017.0,1,90,19, 
5332,2015-04-23 18:20:00,14,14,59,6,1017.0,1,100,19, 
5333,2015-04-23 18:50:00,13,13,63,6,1017.0,1,90,19, 
5334,2015-04-23 19:20:00,12,12,67,6,1017.0,1,100,17, 
5335,2015-04-23 19:50:00,11,11,72,6,1016.0,1,90,17, 
5336,2015-04-23 20:20:00,11,11,72,6,1016.0,1,90,17, 
5337,2015-04-23 20:50:00,10,8,76,6,1016.0,1,110,15, 
5338,2015-04-23 21:50:00,9,7,82,6,1016.0,1,100,13, 
5339,2015-04-23 22:20:00,8,6,87,6,1016.0,1,110,11, 
5340,2015-04-23 22:50:00,8,6,82,5,1016.0,1,110,11, 
5341,2015-04-23 23:20:00,8,6,82,5,1016.0,1,110,9, 
5342,2015-04-23 23:50:00,8,6,82,5,1016.0,1,110,11, 
5343,2015-04-24 00:20:00,8,6,82,5,1015.0,1,100,9, 
5344,2015-04-24 00:50:00,8,8,87,6,1015.0,1,NaN,4, 
5345,2015-04-24 01:20:00,8,7,87,6,1015.0,1,220,7, 
5346,2015-04-24 01:50:00,8,8,87,6,1015.0,1,NaN,4, 
5347,2015-04-24 02:20:00,8,8,87,6,1014.0,1,Calm,,  Haze 
5348,2015-04-24 02:50:00,8,8,87,6,1014.0,1,Calm,,  Haze 
5349,2015-04-24 03:20:00,8,7,87,6,1014.0,1,210,6,  Haze 
5350,2015-04-24 03:50:00,8,7,87,6,1014.0,1,230,6,  Haze 
5351,2015-04-24 04:20:00,8,7,87,6,1014.0,1,230,6,  Haze 
5352,2015-04-24 04:50:00,8,7,87,6,1013.0,1,220,6,  Haze 
5353,2015-04-24 05:20:00,8,7,87,6,1013.0,1,210,6,  Haze 
5354,2015-04-24 05:50:00,8,7,87,6,1013.0,1,220,6,  Haze 
5355,2015-04-24 06:20:00,8,7,87,6,1013.0,1,230,7, 
5356,2015-04-24 06:50:00,8,7,87,6,1013.0,1,210,7, 
5357,2015-04-24 07:20:00,9,8,82,6,1013.0,1,220,7, 
5358,2015-04-24 07:50:00,10,8,76,6,1013.0,1,250,11, 
5359,2015-04-24 08:20:00,10,8,76,6,1013.0,1,250,11, 
5360,2015-04-24 08:50:00,11,11,72,6,1012.0,1,250,7, 
5361,2015-04-24 09:20:00,12,12,67,6,1012.0,1,250,9, 
5362,2015-04-24 09:50:00,13,13,59,5,1012.0,1,250,11, 
5363,2015-04-24 10:20:00,15,15,51,5,1012.0,1,250,15, 
5364,2015-04-24 10:50:00,15,15,51,5,1012.0,1,250,15, 
5365,2015-04-24 11:20:00,16,16,48,5,1012.0,1,250,15, 
5366,2015-04-24 11:50:00,17,17,45,5,1011.0,1,250,19, 
